PNPRE,SHSA,WCMAX,DPMRC,WLV,WLL,HUMR,DPMR,HUMI,WULI,LNCMIN,WRB,FOAC,CREMRI,WINPUT,WRT,NINPN,TTCAN,LNCI,NPL,CO2A,RMRE,DCST,DCSR,DCSS,IR3A,LAT,NSWI,TLAI,WUL,TSN,CRTI,IR2T,CRTD,DECRPM,DECRPN,TSW,RFIR,NLVI,HTMX,HUM,RPMR,NLVD,RPMI,LITN,FMIN,FNN6T,DAPAR,LITC,IFSH,EAJMAX,IR5A,STTIME,NCHK,DRPM,COEFT,BLD,IR5T,COEFR,k,DCDT,DCDS,FNA4T,FNN8,IR2A,FNN2,FNN3,FNN1,FNN6,FNN7,FNN4,FNN5,FT,MINNUL,STEMNC,DOY,CTOT,FM,MDN,RRMUL,FCLV,DDTR,TPCAN,RNRT,RWRT,RHUM,FCRVR,FCRVS,DFS,NRES,WCLL,INSP,SEEDNC,NINPA,SC,TMIN,RNNLL,CSST,FNA7T,PSEN,KCRN,TOC,DPN,DPM,DAVTMP,LVDS,FNN2T,ONC,LS,NNLLI,RAIN,WCI,CFO,SLNT,NITRUL,BHC,DENIUL,PPCAN,SLNB,CFV,FVPD,PNC,RESCO2,EPSP,RSS,APCANN,CLVI,SHSAN,CLVD,APCANS,CCFIX,RMUL,RMUN,NNLL,RMUA,RX,RD,RG,RA,RM,RN,RMUS,LNLV,RTNLV,NMINER,TNLV,LAI,MDNUL,RHT,LEGUME,RPNI,FMLL,MTDR,MTDV,TMMX,IR4A,ASSA,RDMX,TMMN,PESOIL,MINAUL,IR4T,NNUL,NLV,IR3T,NRTD,FNA3T,RMLD,NRTI,FLWCS,FLWCT,WSH,CSO,CSH,EG,DLAI,LWIDTH,SEEDW,MDNLL,FFAT,DAYL,RBIO,DPMR0,TIME,TBD,FCSO,BIOI,IR1T,RDPN,TNUPT,RDPM,NBK,TAVSS,DDLP,RCLV,FCSH,RDCDTP,RDCDTR,RMN,ESDI,LNC,LAYNA,MINALL,AESOIL,LAYNN,HNCCR,NDEM,CLV,FNA1T,KN,KL,KR,KW,FNN7T,RNDEMP,NCR,RPMRC,CCHK,RNCMIN,DS,BIO,RNALL,RPM,RPN,RESTOT,SLP,NTOT,LEAUL,SLN,SLA,RNST,RNREOE,RNREOF,RCSO,RPMR0,RNSO,NRT,SINLD,NSUPNS,FCSST,WN,RNRES,RSFNA,RWUG,RWUL,FNN8T,FPRO,FCAR,IR7A,NAI,WLLI,FNA6T,IR7T,SLNBC,SLNBI,FNN3T
0.7,  nan,0.35,10,  nan,37.24,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05997,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,32.82,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,148,  nan,1,  nan,  nan,  nan,26698000,  nan,0,  nan,  nan,0,  nan,39,  nan,0.3014,-2,0.04625,0,1334.48999,17.5,  nan,  nan,65,0,0.03994,7193,  nan,  nan,25.665,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.317272727,  nan,0,1,36.93,1,23.0889,34.7627,24,0,  nan,100,12.5,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,21.40230769,0.35,  nan,0.025,0.2148,  nan,0.02,15.92338,  nan,10,148,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.46324,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.004,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.7957,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.28446,0,  nan,2.5,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,37.24,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05998,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,34.18,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,149,  nan,1,  nan,  nan,  nan,28080000,  nan,0,  nan,  nan,0,  nan,40,  nan,0.3016,-2,0.04625,0,1333.95642,15,  nan,  nan,65,0,0.03994,7193,  nan,  nan,26.289,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.336363636,  nan,0,1,36.93,1,23.0889,34.7627,25.9,0,  nan,100,10,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,23.01769231,0.35,  nan,0.025,0.2148,  nan,0.02,15.96109,  nan,10,149,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.50327,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00396,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.82064,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.28662,0,  nan,2.3,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,36.9,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,33.5,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,150,  nan,1,  nan,  nan,  nan,25056000,  nan,0,  nan,  nan,0,  nan,41,  nan,0.3018,-2,0.04625,0,1333.43274,16.6,  nan,  nan,65,0,0.03994,7193,  nan,  nan,28.386,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.355454545,  nan,0,1,36.93,1,23.0889,34.7627,28.2,0,  nan,100,11.6,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,24.63307692,0.35,  nan,0.025,0.2148,  nan,0.02,15.99755,  nan,10,150,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.542,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00392,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.84583,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.28869,0,  nan,1.3,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,39.11,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06001,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,38.86,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,151,  nan,1,  nan,  nan,  nan,26006000,  nan,0,  nan,  nan,0,  nan,42,  nan,0.302,-2,0.04625,0,1332.91895,17,  nan,  nan,65,0,0.03994,7193,  nan,  nan,27.508,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.374545455,  nan,0,1,36.93,1,23.0889,34.7627,26.8,0,  nan,100,12,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,26.24846154,0.35,  nan,0.025,0.2148,  nan,0.02,16.0327,  nan,10,151,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.57938,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00388,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.8716,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.29067,0,  nan,1.8,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,40.98,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06002,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,39.54,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,152,  nan,1,  nan,  nan,  nan,24970000,  nan,0,  nan,  nan,0,  nan,43,  nan,0.3022,-2,0.04625,0,1332.41528,19.1,  nan,  nan,65,0,0.03994,7193,  nan,  nan,28.827,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.393636364,  nan,0,1,36.93,1,23.0889,34.7627,27.8,0,  nan,100,14.1,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,27.86384615,0.35,  nan,0.025,0.2148,  nan,0.02,16.06653,  nan,10,152,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.61537,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00384,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.89789,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.29257,0,  nan,2.2,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,40.3,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06003,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,38.86,  nan,1.06628,15,  nan,  nan,  nan,  nan,2.8,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,153,  nan,1,  nan,  nan,  nan,21773000,  nan,0,  nan,  nan,0,  nan,44,  nan,0.3024,-2,0.04625,0,1331.92188,19.4,  nan,  nan,65,0,0.03994,7193,  nan,  nan,29.056,  nan,15,0,0,2.41172,2.8,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.412727273,  nan,0,1,36.93,1,23.0889,34.7627,28,0,  nan,100,14.4,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,29.47923077,0.35,  nan,0.025,0.2148,  nan,0.02,16.099,  nan,10,153,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.64994,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.0038,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.92419,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.29438,0,  nan,3.1,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,39.96,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06004,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,37.92,  nan,1.06628,15,  nan,  nan,  nan,  nan,8.1,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,154,  nan,1,  nan,  nan,  nan,20390000,  nan,0,  nan,  nan,0,  nan,45,  nan,0.3082,-2,0.04625,0,1331.43872,16.3,  nan,  nan,65,0,0.03994,7193,  nan,  nan,26.382,  nan,15,0,0,2.41172,8.1,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.431818182,  nan,0,1,36.93,1,23.0889,34.7627,25.5,0,  nan,100,11.3,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,31.09461538,0.35,  nan,0.025,0.2148,  nan,0.02,16.13007,  nan,10,154,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.68304,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00376,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.94977,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.29611,0,  nan,1.8,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,39.54,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06005,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,37.58,  nan,1.06628,15,  nan,  nan,  nan,  nan,5,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,155,  nan,1,  nan,  nan,  nan,22032000,  nan,0,  nan,  nan,0,  nan,46,  nan,0.3246,-2,0.04625,0,1330.96631,20.5,  nan,  nan,65,0,0.03994,7193,  nan,  nan,29.375,  nan,15,0,0,2.41172,5,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.450909091,  nan,0,1,36.93,1,23.0889,34.7627,28,0,  nan,100,15.5,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,32.71,0.35,  nan,0.025,0.2148,  nan,0.02,16.15971,  nan,10,155,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.71465,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00372,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.97639,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.29774,0,  nan,2.7,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,38.94,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06007,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,36.56,  nan,1.06628,15,  nan,  nan,  nan,  nan,0.4,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,156,  nan,1,  nan,  nan,  nan,17885000,  nan,0,  nan,  nan,0,  nan,47,  nan,0.3348,-2,0.04625,0,1330.50439,15,  nan,  nan,65,0,0.03994,7193,  nan,  nan,22.81,  nan,15,0,0,2.41172,0.4,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.47,  nan,0,1,36.93,1,23.0889,34.7627,21,0,  nan,100,10,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,36.55857143,0.35,  nan,0.025,0.2148,  nan,0.02,16.1879,  nan,10,156,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.74473,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00369,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.00053,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.29929,0,  nan,1.9,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,38.26,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06008,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,35.54,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,157,  nan,1,  nan,  nan,  nan,26870000,  nan,0,  nan,  nan,0,  nan,48,  nan,0.3358,-2,0.04625,0,1330.05347,14.9,  nan,  nan,65,0,0.03994,7193,  nan,  nan,25.479,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.566388889,  nan,0,1,36.93,1,23.0889,34.7627,24.8,0,  nan,100,9.9,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,40.40714286,0.35,  nan,0.025,0.2148,  nan,0.02,16.2146,  nan,10,157,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.77323,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00363,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.03809,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.30075,0,  nan,1.6,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,37.92,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06009,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,34.52,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,158,  nan,1,  nan,  nan,  nan,24451000,  nan,0,  nan,  nan,0,  nan,49,  nan,0.336,-2,0.04625,0,1329.6134,18.5,  nan,  nan,65,0,0.03994,7193,  nan,  nan,27.659,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.662777778,  nan,0,1,36.93,1,23.0889,34.7627,26.4,0,  nan,100,13.5,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,44.25571429,0.35,  nan,0.025,0.2148,  nan,0.02,16.23978,  nan,10,158,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.80013,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00357,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.07846,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.30212,0,  nan,1.7,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,37.33,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.0601,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,33.84,  nan,1.06628,15,  nan,  nan,  nan,  nan,16.6,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,159,  nan,1,  nan,  nan,  nan,13392000,  nan,0,  nan,  nan,0,  nan,50,  nan,0.3362,-2,0.04625,0,1329.18433,18,  nan,  nan,65,0,0.03994,7193,  nan,  nan,27.301,  nan,15,0,0,2.41172,16.6,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.759166667,  nan,0,1,36.93,1,23.0889,34.7627,26.1,0,  nan,100,13,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,48.10428571,0.35,  nan,0.025,0.2148,  nan,0.02,16.26342,  nan,10,159,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.8254,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00352,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.11849,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.3034,0,  nan,3,  nan,0,9.8,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,36.99,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06011,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,32.14,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,160,  nan,1,  nan,  nan,  nan,25142000,  nan,0,  nan,  nan,0,  nan,51,  nan,0.35,-2,0.04625,0,1328.7666,16.8,  nan,  nan,65,0,0.03994,7193,  nan,  nan,24.042,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.855555556,  nan,0,1,36.93,1,23.0889,34.7627,22,0,  nan,100,11.8,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,51.95285714,0.35,  nan,0.025,0.2148,  nan,0.02,16.28548,  nan,10,160,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.849,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00346,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.15671,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.30459,0,  nan,3.2,  nan,0,0.1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,36.81,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06012,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,31.46,  nan,1.06628,15,  nan,  nan,  nan,  nan,2.1,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,161,  nan,1,  nan,  nan,  nan,14774000,  nan,0,  nan,  nan,0,  nan,52,  nan,0.35,-2,0.04625,0,1328.36011,19.9,  nan,  nan,65,0,0.03994,7193,  nan,  nan,26.716,  nan,15,0,0,2.41172,2.1,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.951944444,  nan,0,1,36.93,1,23.0889,34.7627,24.5,0,  nan,100,14.9,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,55.80142857,0.35,  nan,0.025,0.2148,  nan,0.02,16.30596,  nan,10,161,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.87091,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00341,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.19766,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.30569,0,  nan,3.2,  nan,0,2.2,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
